"","month","EVENT_TYPE","STATE","CROPDMG","PROPDMG","FATALITIES","INJURIES","DMG","health_impact"
"413",1,"LIGHTNING","NC",0,135000,0,2,135000,2
"414",1,"LIGHTNING","NJ",0,0,0,1,0,1
"415",1,"LIGHTNING","NY",0,234000,0,0,234000,0
"416",1,"LIGHTNING","OH",0,50000,0,0,50000,0
"417",1,"LIGHTNING","OK",0,574000,0,5,574000,5
"418",1,"LIGHTNING","OR",0,15000,0,0,15000,0
"419",1,"LIGHTNING","PA",0,1e+05,0,1,1e+05,1
"420",1,"LIGHTNING","RI",0,5000,0,0,5000,0
"421",1,"LIGHTNING","SC",0,40000,1,1,40000,2
"422",1,"LIGHTNING","TN",0,20000,0,2,20000,2
"423",1,"LIGHTNING","TX",0,355500,0,2,355500,2
"424",1,"LIGHTNING","VA",0,29000,0,0,29000,0
"425",1,"LIGHTNING","VT",0,298000,1,2,298000,3
"426",1,"LIGHTNING","WI",0,15000,0,0,15000,0
"427",1,"MARINE HAIL","AK",0,0,7,5,0,12
"428",1,"MARINE HIGH WIND","PK",0,10000,0,0,10000,0
"429",1,"MARINE STRONG WIND","GM",0,100,0,0,100,0
"430",1,"MARINE STRONG WIND","PZ",0,5000,0,0,5000,0
"431",1,"MARINE THUNDERSTORM WIND","GM",0,50100,0,0,50100,0
"432",1,"OTHER EVENT NON IDENTIFIED","KS",0,60000,1,4,60000,5
"433",1,"OTHER EVENT NON IDENTIFIED","NY",0,0,1,4,0,5
"434",1,"OTHER EVENT NON IDENTIFIED","OH",0,0,0,166,0,166
"435",1,"OTHER EVENT NON IDENTIFIED","PA",0,0,0,42,0,42
"436",1,"OTHER EVENT NON IDENTIFIED","RI",0,50000,0,0,50000,0
"437",1,"RIP CURRENT","CA",0,0,3,30,0,33
"438",1,"RIP CURRENT","FL",0,0,3,5,0,8
"439",1,"RIP CURRENT","GU",0,2000,7,19,2000,26
"440",1,"RIP CURRENT","VI",0,0,1,1,0,2
"441",1,"SEICHE","NY",0,50000,0,0,50000,0
"442",1,"STORM SURGE/TIDE","AK",0,20000,0,2,20000,2
"443",1,"STORM SURGE/TIDE","CA",0,590000,0,28,590000,28
"444",1,"STORM SURGE/TIDE","FL",0,4500000,0,0,4500000,0
"445",1,"STORM SURGE/TIDE","MA",0,1375000,0,0,1375000,0
"446",1,"STORM SURGE/TIDE","MD",0,25000,0,0,25000,0
"447",1,"STORM SURGE/TIDE","ME",0,483000,0,0,483000,0
"448",1,"STORM SURGE/TIDE","NH",0,75000,0,0,75000,0
"449",1,"STRONG WIND","AK",0,198500,0,0,198500,0
"450",1,"STRONG WIND","AL",0,143500,0,0,143500,0
"451",1,"STRONG WIND","AR",0,315000,1,0,315000,1
"452",1,"STRONG WIND","AZ",0,5000,0,0,5000,0
"453",1,"STRONG WIND","CA",12000,4530000,1,4,4542000,5
"454",1,"STRONG WIND","CT",0,240000,0,0,240000,0
"455",1,"STRONG WIND","DE",0,46950,0,0,46950,0
"456",1,"STRONG WIND","FL",0,1000,0,0,1000,0
"457",1,"STRONG WIND","GA",0,460750,0,2,460750,2
"458",1,"STRONG WIND","HI",0,0,0,3,0,3
"459",1,"STRONG WIND","IA",0,6000,0,0,6000,0
"460",1,"STRONG WIND","ID",0,38000,0,0,38000,0
"461",1,"STRONG WIND","IL",0,38000,0,0,38000,0
"462",1,"STRONG WIND","IN",0,22000,0,0,22000,0
"463",1,"STRONG WIND","KS",0,29000,0,1,29000,1
"464",1,"STRONG WIND","KY",0,78000,0,0,78000,0
"465",1,"STRONG WIND","LA",0,30000,0,0,30000,0
"466",1,"STRONG WIND","MA",0,154000,0,0,154000,0
"467",1,"STRONG WIND","MD",0,119600,0,0,119600,0
"468",1,"STRONG WIND","MI",0,1000,0,0,1000,0
"469",1,"STRONG WIND","MO",0,22000,0,0,22000,0
"470",1,"STRONG WIND","MS",0,556000,0,0,556000,0
"471",1,"STRONG WIND","NC",0,94000,2,1,94000,3
"472",1,"STRONG WIND","NH",0,5000,1,0,5000,1
"473",1,"STRONG WIND","NJ",0,537200,0,0,537200,0
"474",1,"STRONG WIND","NM",0,23000,0,0,23000,0
"475",1,"STRONG WIND","NV",0,800,0,0,800,0
"476",1,"STRONG WIND","NY",0,226500,1,3,226500,4
"477",1,"STRONG WIND","OH",0,20000,0,0,20000,0
"478",1,"STRONG WIND","OR",0,200500,0,0,200500,0
"479",1,"STRONG WIND","PA",0,275830,0,3,275830,3
"480",1,"STRONG WIND","RI",0,15000,0,0,15000,0
"481",1,"STRONG WIND","SC",0,86000,0,0,86000,0
"482",1,"STRONG WIND","SD",0,3500000,0,0,3500000,0
"483",1,"STRONG WIND","TN",0,8000,0,0,8000,0
"484",1,"STRONG WIND","TX",0,860000,2,1,860000,3
"485",1,"STRONG WIND","UT",0,12000,0,0,12000,0
"486",1,"STRONG WIND","VA",0,55000,0,0,55000,0
"487",1,"STRONG WIND","VI",0,1000,0,0,1000,0
"488",1,"STRONG WIND","VT",0,45000,0,0,45000,0
"489",1,"STRONG WIND","WA",0,693000,4,0,693000,4
"490",1,"STRONG WIND","WI",0,103000,0,0,103000,0
"491",1,"STRONG WIND","WV",0,2200,0,0,2200,0
"492",1,"THUNDERSTORM WIND","AL",34000,5561000,0,4,5595000,4
"493",1,"THUNDERSTORM WIND","AR",0,1680750,0,10,1680750,10
"494",1,"THUNDERSTORM WIND","AZ",0,1831000,0,0,1831000,0
"495",1,"THUNDERSTORM WIND","CA",5000,1123000,1,0,1128000,1
"496",1,"THUNDERSTORM WIND","CT",0,0,0,1,0,1
"497",1,"THUNDERSTORM WIND","FL",0,4448500,0,19,4448500,19
"498",1,"THUNDERSTORM WIND","GA",0,10179300,0,0,10179300,0
"499",1,"THUNDERSTORM WIND","HI",20000,152000,0,0,172000,0
"500",1,"THUNDERSTORM WIND","IA",0,6000,0,0,6000,0
"501",1,"THUNDERSTORM WIND","ID",0,37000,0,0,37000,0
"502",1,"THUNDERSTORM WIND","IL",0,2131000,0,1,2131000,1
"503",1,"THUNDERSTORM WIND","IN",0,3260000,0,1,3260000,1
"504",1,"THUNDERSTORM WIND","KS",0,7500,0,0,7500,0
"505",1,"THUNDERSTORM WIND","KY",1125000,10738500,0,26,11863500,26
"506",1,"THUNDERSTORM WIND","LA",0,2575950,0,21,2575950,21
"507",1,"THUNDERSTORM WIND","MD",0,146500,0,0,146500,0
"508",1,"THUNDERSTORM WIND","MI",0,10500,0,0,10500,0
"509",1,"THUNDERSTORM WIND","MO",0,2800000,0,10,2800000,10
"510",1,"THUNDERSTORM WIND","MS",105000,15234550,0,10,15339550,10
"511",1,"THUNDERSTORM WIND","MT",0,30000,0,0,30000,0
"512",1,"THUNDERSTORM WIND","NC",1001000,6592000,1,8,7593000,9
"513",1,"THUNDERSTORM WIND","NJ",0,30000,0,1,30000,1
"514",1,"THUNDERSTORM WIND","NM",0,105000,0,0,105000,0
"515",1,"THUNDERSTORM WIND","NY",0,534000,0,1,534000,1
"516",1,"THUNDERSTORM WIND","OH",0,3004000,0,2,3004000,2
"517",1,"THUNDERSTORM WIND","OK",0,614810,0,0,614810,0
"518",1,"THUNDERSTORM WIND","OR",0,1500000,1,0,1500000,1
"519",1,"THUNDERSTORM WIND","PA",0,579100,0,1,579100,1
"520",1,"THUNDERSTORM WIND","SC",2000,2802900,0,6,2804900,6
"521",1,"THUNDERSTORM WIND","TN",241000,8919600,2,10,9160600,12
"522",1,"THUNDERSTORM WIND","TX",5000,5500600,0,1,5505600,1
"523",1,"THUNDERSTORM WIND","VA",18000,1011500,0,3,1029500,3
"524",1,"THUNDERSTORM WIND","WA",0,175000,0,0,175000,0
"525",1,"THUNDERSTORM WIND","WV",0,366000,0,0,366000,0
"526",1,"TORNADO","AL",25000,53232280,19,295,53257280,314
"527",1,"TORNADO","AR",0,27344850,13,218,27344850,231
"528",1,"TORNADO","AZ",0,5075000,0,0,5075000,0
"529",1,"TORNADO","CA",0,15840810,0,3,15840810,3
"530",1,"TORNADO","DE",0,250000,0,7,250000,7
"531",1,"TORNADO","FL",10500,51596683,4,228,51607183,232
"532",1,"TORNADO","GA",0,32343780,5,130,32343780,135
"533",1,"TORNADO","HI",0,2775000,0,4,2775000,4
"534",1,"TORNADO","IA",0,1627530,1,11,1627530,12
"535",1,"TORNADO","IL",0,44201030,1,85,44201030,86
"536",1,"TORNADO","IN",50000,1007000,3,7,1057000,10
"537",1,"TORNADO","KS",0,105000,0,0,105000,0
"538",1,"TORNADO","KY",1e+05,82200000,4,39,82300000,43
"539",1,"TORNADO","LA",30000,27384230,9,143,27414230,152
"540",1,"TORNADO","MD",0,25000,0,0,25000,0
"541",1,"TORNADO","MI",0,500,0,0,500,0
"542",1,"TORNADO","MO",0,72272710,8,271,72272710,279
"543",1,"TORNADO","MS",5622000,83731060,42,579,89353060,621
"544",1,"TORNADO","NC",0,4655000,1,50,4655000,51
"545",1,"TORNADO","NE",0,75250,0,0,75250,0
"546",1,"TORNADO","OH",0,625000,0,3,625000,3
"547",1,"TORNADO","OK",0,1255000,10,32,1255000,42
"548",1,"TORNADO","OR",0,3000,0,0,3000,0
"549",1,"TORNADO","PA",0,575000,0,18,575000,18
"550",1,"TORNADO","SC",0,19007000,0,44,19007000,44
"551",1,"TORNADO","TN",0,134341250,14,210,134341250,224
"552",1,"TORNADO","TX",250000,71041000,2,73,71291000,75
"553",1,"TORNADO","UT",0,25000,0,0,25000,0
"554",1,"TORNADO","VA",0,454500,1,14,454500,15
"555",1,"TORNADO","WA",0,625000,0,0,625000,0
"556",1,"TORNADO","WI",0,21990000,0,15,21990000,15
"557",1,"TORNADO","WV",0,275000,0,0,275000,0
"558",1,"TROPICAL STORM","AS",5e+05,5e+05,0,0,1e+06,0
"559",1,"WATERSPOUT","AN",0,5000,0,0,5000,0
"560",1,"WATERSPOUT","FL",0,10000,0,0,10000,0
"561",1,"WILDFIRE","AR",1e+06,870000,0,1,1870000,1
"562",1,"WILDFIRE","CA",0,73050000,0,7,73050000,7
"563",1,"WILDFIRE","CO",0,1e+06,0,0,1e+06,0
"564",1,"WILDFIRE","FL",0,20000,0,1,20000,1
"565",1,"WILDFIRE","GA",0,21150,0,0,21150,0
"566",1,"WILDFIRE","GU",0,70000,0,0,70000,0
"567",1,"WILDFIRE","HI",50000,0,0,3,50000,3
"568",1,"WILDFIRE","NM",10000,7e+05,0,3,710000,3
"569",1,"WILDFIRE","OK",0,1140000,0,1,1140000,1
"570",1,"WILDFIRE","PR",165000,0,0,0,165000,0
"571",1,"WILDFIRE","SC",0,1e+06,0,0,1e+06,0
"572",1,"WILDFIRE","TX",3305000,24485000,0,27,27790000,27
"573",1,"WINTER STORM","AK",0,6000,2,0,6000,2
"574",1,"WINTER STORM","AL",38000,916000,2,2,954000,4
"575",1,"WINTER STORM","AR",0,5210040,1,0,5210040,1
"576",1,"WINTER STORM","AZ",0,1e+05,4,0,1e+05,4
"577",1,"WINTER STORM","CA",10500000,66513000,15,45,77013000,60
"578",1,"WINTER STORM","CO",0,15000,0,0,15000,0
"579",1,"WINTER STORM","CT",0,217000,1,0,217000,1
"580",1,"WINTER STORM","DC",0,0,1,0,0,1
"581",1,"WINTER STORM","DE",0,1100000,0,40,1100000,40
"582",1,"WINTER STORM","GA",0,10780000,0,0,10780000,0
"583",1,"WINTER STORM","IA",0,537000,4,0,537000,4
"584",1,"WINTER STORM","ID",0,27000,1,0,27000,1
"585",1,"WINTER STORM","IL",0,10061000,6,24,10061000,30
"586",1,"WINTER STORM","IN",0,1900000,0,0,1900000,0
"587",1,"WINTER STORM","KS",0,61263000,7,14,61263000,21
"588",1,"WINTER STORM","KY",0,3010000,0,0,3010000,0
"589",1,"WINTER STORM","LA",0,55000,0,4,55000,4
"590",1,"WINTER STORM","MA",0,469000,0,0,469000,0
"591",1,"WINTER STORM","MD",0,44000,2,1,44000,3
"592",1,"WINTER STORM","ME",0,0,1,0,0,1
"593",1,"WINTER STORM","MN",0,80000,1,1,80000,2
"594",1,"WINTER STORM","MO",0,8845020,0,0,8845020,0
"595",1,"WINTER STORM","MS",0,56000,0,0,56000,0
"596",1,"WINTER STORM","MT",0,3000,0,0,3000,0
"597",1,"WINTER STORM","NC",0,750000,2,16,750000,18
"598",1,"WINTER STORM","ND",0,0,2,0,0,2
"599",1,"WINTER STORM","NE",0,606000,7,7,606000,14
"600",1,"WINTER STORM","NH",0,10000,0,0,10000,0
"601",1,"WINTER STORM","NJ",0,18600000,1,25,18600000,26
"602",1,"WINTER STORM","NM",0,0,5,0,0,5
"603",1,"WINTER STORM","NV",0,0,1,6,0,7
"604",1,"WINTER STORM","NY",0,6014300,0,0,6014300,0
"605",1,"WINTER STORM","OH",0,32084000,2,56,32084000,58
"606",1,"WINTER STORM","OK",0,18252000,0,0,18252000,0
"607",1,"WINTER STORM","OR",0,6e+05,5,5,6e+05,10
"608",1,"WINTER STORM","PA",0,20465000,4,152,20465000,156
"609",1,"WINTER STORM","SC",0,225000,0,0,225000,0
"610",1,"WINTER STORM","SD",0,0,0,3,0,3
"611",1,"WINTER STORM","TN",0,1980040,2,0,1980040,2
"612",1,"WINTER STORM","TX",120000,16830000,7,0,16950000,7
"613",1,"WINTER STORM","UT",25000,1302000,6,80,1327000,86
"614",1,"WINTER STORM","VA",25000,373000,2,0,398000,2
"615",1,"WINTER STORM","VT",0,2068650,0,1,2068650,1
"616",1,"WINTER STORM","WA",0,1000,1,0,1000,1
"617",1,"WINTER STORM","WI",0,0,0,6,0,6
"618",1,"WINTER STORM","WV",10000,273000,0,1,283000,1
"619",1,"WINTER WEATHER","AR",0,20000,0,0,20000,0
"620",1,"WINTER WEATHER","CT",0,40000,1,1,40000,2
"621",1,"WINTER WEATHER","DE",0,0,0,10,0,10
"622",1,"WINTER WEATHER","IA",0,65000,0,0,65000,0
"623",1,"WINTER WEATHER","ID",0,0,0,2,0,2
"624",1,"WINTER WEATHER","IL",0,17500,0,0,17500,0
"625",1,"WINTER WEATHER","IN",0,30000,0,0,30000,0
"626",1,"WINTER WEATHER","KS",0,566000,1,8,566000,9
"627",1,"WINTER WEATHER","KY",0,30000,0,0,30000,0
"628",1,"WINTER WEATHER","MA",0,60000,0,0,60000,0
"629",1,"WINTER WEATHER","MD",0,5000,1,0,5000,1
"630",1,"WINTER WEATHER","MI",0,54000,0,0,54000,0
"631",1,"WINTER WEATHER","MS",0,240000,0,0,240000,0
"632",1,"WINTER WEATHER","MT",0,0,1,9,0,10
"633",1,"WINTER WEATHER","ND",0,465000,0,0,465000,0
"634",1,"WINTER WEATHER","NE",0,40000,0,0,40000,0
"635",1,"WINTER WEATHER","NJ",0,0,2,8,0,10
"636",1,"WINTER WEATHER","NV",0,125000,0,0,125000,0
"637",1,"WINTER WEATHER","NY",0,671000,0,0,671000,0
"638",1,"WINTER WEATHER","OK",0,25000,0,0,25000,0
"639",1,"WINTER WEATHER","OR",0,50000,0,1,50000,1
"640",1,"WINTER WEATHER","PA",0,1790000,6,23,1790000,29
"641",1,"WINTER WEATHER","SC",0,110000,7,0,110000,7
"642",1,"WINTER WEATHER","SD",0,0,1,0,0,1
"643",1,"WINTER WEATHER","TN",0,290000,0,0,290000,0
"644",1,"WINTER WEATHER","TX",0,5485000,2,2,5485000,4
"645",1,"WINTER WEATHER","UT",0,20000,0,0,20000,0
"646",1,"WINTER WEATHER","VA",0,10000,2,0,10000,2
"647",1,"WINTER WEATHER","VT",0,766000,0,0,766000,0
"648",1,"WINTER WEATHER","WA",0,0,0,2,0,2
"649",1,"WINTER WEATHER","WI",0,6000,2,0,6000,2
"650",2,"AVALANCHE","AK",0,250000,6,5,250000,11
"651",2,"AVALANCHE","CA",0,55000,2,4,55000,6
"652",2,"AVALANCHE","CO",0,6000,10,8,6000,18
"653",2,"AVALANCHE","ID",0,20000,4,3,20000,7
"654",2,"AVALANCHE","MT",0,0,0,1,0,1
"655",2,"AVALANCHE","NV",0,0,0,1,0,1
"656",2,"AVALANCHE","NY",0,0,1,5,0,6
"657",2,"AVALANCHE","UT",0,0,6,3,0,9
"658",2,"AVALANCHE","WA",0,1100000,5,5,1100000,10
"659",2,"AVALANCHE","WY",0,0,7,6,0,13
"660",2,"BLIZZARD","AK",0,2e+05,3,2,2e+05,5
"661",2,"BLIZZARD","CA",0,20000,0,0,20000,0
"662",2,"BLIZZARD","IA",0,375000,1,0,375000,1
"663",2,"BLIZZARD","IL",0,1455000,0,0,1455000,0
"664",2,"BLIZZARD","IN",0,1e+05,0,0,1e+05,0
"665",2,"BLIZZARD","MA",0,15000,0,0,15000,0
"666",2,"BLIZZARD","MI",0,250000,0,0,250000,0
"667",2,"BLIZZARD","MT",0,50000,2,5,50000,7
"668",2,"BLIZZARD","ND",0,2e+05,0,5,2e+05,5
"669",2,"BLIZZARD","NE",0,40000,0,1,40000,1
"670",2,"BLIZZARD","RI",0,10000,0,0,10000,0
"671",2,"COASTAL FLOOD","AK",0,10000,0,0,10000,0
"672",2,"COASTAL FLOOD","DE",0,1700000,0,5,1700000,5
"673",2,"COASTAL FLOOD","MA",0,50000,0,0,50000,0
"674",2,"COASTAL FLOOD","MD",0,2150000,0,0,2150000,0
"675",2,"COASTAL FLOOD","ME",0,4000,0,0,4000,0
"676",2,"COASTAL FLOOD","NH",0,6000,0,0,6000,0
"677",2,"COASTAL FLOOD","NJ",0,17930000,0,0,17930000,0
"678",2,"COASTAL FLOOD","NY",0,750000,0,0,750000,0
"679",2,"COASTAL FLOOD","PR",0,40000,0,0,40000,0
"680",2,"COASTAL FLOOD","VA",0,75003000,0,0,75003000,0
"681",2,"COASTAL FLOOD","WA",0,5e+05,0,0,5e+05,0
"682",2,"COLD/WIND CHILL","AK",0,250000,1,1,250000,2
"683",2,"COLD/WIND CHILL","AL",0,0,2,0,0,2
"684",2,"COLD/WIND CHILL","AR",0,0,1,0,0,1
"685",2,"COLD/WIND CHILL","AZ",0,0,2,1,0,3
"686",2,"COLD/WIND CHILL","CA",0,0,2,12,0,14
"687",2,"COLD/WIND CHILL","FL",74900000,0,1,0,74900000,1
"688",2,"COLD/WIND CHILL","IA",0,0,1,0,0,1
"689",2,"COLD/WIND CHILL","IL",0,0,12,0,0,12
"690",2,"COLD/WIND CHILL","IN",0,160000,3,0,160000,3
"691",2,"COLD/WIND CHILL","KS",0,0,1,0,0,1
"692",2,"COLD/WIND CHILL","KY",0,275000,1,0,275000,1
"693",2,"COLD/WIND CHILL","LA",2e+07,650000,1,0,20650000,1
"694",2,"COLD/WIND CHILL","MD",0,0,1,0,0,1
"695",2,"COLD/WIND CHILL","MI",0,175000,2,10,175000,12
"696",2,"COLD/WIND CHILL","MS",0,1e+05,3,0,1e+05,3
"697",2,"COLD/WIND CHILL","MT",0,1400,0,0,1400,0
"698",2,"COLD/WIND CHILL","NC",0,275000,3,0,275000,3
"699",2,"COLD/WIND CHILL","ND",0,0,1,0,0,1
"700",2,"COLD/WIND CHILL","NE",0,0,0,1,0,1
"701",2,"COLD/WIND CHILL","NH",0,0,3,0,0,3
"702",2,"COLD/WIND CHILL","NM",0,0,1,0,0,1
"703",2,"COLD/WIND CHILL","NY",0,5550000,0,0,5550000,0
"704",2,"COLD/WIND CHILL","OH",0,4870000,5,0,4870000,5
"705",2,"COLD/WIND CHILL","PA",0,350000,3,0,350000,3
"706",2,"COLD/WIND CHILL","SC",0,0,4,0,0,4
"707",2,"COLD/WIND CHILL","TN",0,0,2,0,0,2
"708",2,"COLD/WIND CHILL","TX",1200000,50000,1,0,1250000,1
"709",2,"COLD/WIND CHILL","VA",0,25000,1,0,25000,1
"710",2,"COLD/WIND CHILL","VT",0,5e+05,0,0,5e+05,0
"711",2,"COLD/WIND CHILL","WI",0,1000,7,18,1000,25
"712",2,"COLD/WIND CHILL","WV",0,1e+05,0,0,1e+05,0
"713",2,"COLD/WIND CHILL","WY",0,50000,1,0,50000,1
"714",2,"DEBRIS FLOW","AK",0,1600000,0,0,1600000,0
"715",2,"DEBRIS FLOW","AS",0,15000,0,0,15000,0
"716",2,"DEBRIS FLOW","CA",0,5908000,1,0,5908000,1
"717",2,"DEBRIS FLOW","GU",0,1000,0,0,1000,0
"718",2,"DEBRIS FLOW","NC",0,1e+05,0,0,1e+05,0
"719",2,"DEBRIS FLOW","OR",0,0,1,0,0,1
"720",2,"DEBRIS FLOW","UT",0,25000,0,0,25000,0
"721",2,"DEBRIS FLOW","WA",0,2e+05,0,0,2e+05,0
"722",2,"DENSE FOG","CA",0,1310000,8,98,1310000,106
"723",2,"DENSE FOG","FL",0,350000,2,7,350000,9
"724",2,"DENSE FOG","IA",0,12000,0,0,12000,0
"725",2,"DENSE FOG","ID",0,50000,0,0,50000,0
"726",2,"DENSE FOG","IN",0,50000,0,0,50000,0
"727",2,"DENSE FOG","KS",0,50000,0,0,50000,0
"728",2,"DENSE FOG","MN",0,5000,0,0,5000,0
"729",2,"DENSE FOG","NY",0,0,1,10,0,11
"730",2,"DENSE FOG","OH",0,250000,1,14,250000,15
"731",2,"DENSE FOG","PA",0,0,0,1,0,1
"732",2,"DENSE FOG","TX",0,75000,0,4,75000,4
"733",2,"DENSE FOG","UT",0,532000,3,15,532000,18
"734",2,"DENSE FOG","VT",0,45000,0,0,45000,0
"735",2,"DENSE FOG","WI",0,20000,0,0,20000,0
"736",2,"DENSE FOG","WY",0,32000,0,5,32000,5
"737",2,"DROUGHT","CA",0,50000,0,0,50000,0
"738",2,"DROUGHT","HI",1e+05,0,0,0,1e+05,0
"739",2,"DROUGHT","OK",1e+06,25000,0,0,1025000,0
"740",2,"DROUGHT","TX",312047000,6e+06,0,0,318047000,0
"741",2,"DUST DEVIL","NC",0,10000,0,0,10000,0
"742",2,"DUST DEVIL","NV",0,5000,0,0,5000,0
"743",2,"DUST DEVIL","WA",0,1000,0,0,1000,0
"744",2,"DUST STORM","AZ",0,0,2,13,0,15
"745",2,"DUST STORM","CA",1e+05,205000,0,31,305000,31
"746",2,"DUST STORM","OK",0,20000,0,0,20000,0
"747",2,"DUST STORM","TX",0,25000,0,0,25000,0
"748",2,"EXTREME COLD/WIND CHILL","AZ",0,30000,0,0,30000,0
"749",2,"EXTREME COLD/WIND CHILL","CA",0,0,0,2,0,2
"750",2,"EXTREME COLD/WIND CHILL","DE",0,0,1,1,0,2
"751",2,"EXTREME COLD/WIND CHILL","IA",0,50000,0,0,50000,0
"752",2,"EXTREME COLD/WIND CHILL","IL",0,0,18,0,0,18
"753",2,"EXTREME COLD/WIND CHILL","MA",0,0,1,0,0,1
"754",2,"EXTREME COLD/WIND CHILL","MD",0,0,1,0,0,1
"755",2,"EXTREME COLD/WIND CHILL","MI",0,0,1,0,0,1
"756",2,"EXTREME COLD/WIND CHILL","MT",0,0,2,0,0,2
"757",2,"EXTREME COLD/WIND CHILL","ND",0,0,2,0,0,2
"758",2,"EXTREME COLD/WIND CHILL","NJ",0,0,1,0,0,1
"759",2,"EXTREME COLD/WIND CHILL","NM",0,925000,0,0,925000,0
"760",2,"EXTREME COLD/WIND CHILL","NY",0,0,3,0,0,3
"761",2,"EXTREME COLD/WIND CHILL","OH",0,0,1,0,0,1
"762",2,"EXTREME COLD/WIND CHILL","TX",0,5050000,0,0,5050000,0
"763",2,"EXTREME COLD/WIND CHILL","WI",0,3000,2,0,3000,2
"764",2,"FLASH FLOOD","AK",0,1000,0,0,1000,0
"765",2,"FLASH FLOOD","AL",55000,5650000,1,2,5705000,3
"766",2,"FLASH FLOOD","AR",0,429000,1,0,429000,1
"767",2,"FLASH FLOOD","AS",2000,9000,0,0,11000,0
"768",2,"FLASH FLOOD","AZ",0,6e+05,0,0,6e+05,0
"769",2,"FLASH FLOOD","CA",8159000,3.2e+07,2,3,40159000,5
"770",2,"FLASH FLOOD","FL",0,2105000,0,1,2105000,1
"771",2,"FLASH FLOOD","HI",0,25000,0,0,25000,0
"772",2,"FLASH FLOOD","IA",0,330000,1,0,330000,1
"773",2,"FLASH FLOOD","ID",0,926500,0,0,926500,0
"774",2,"FLASH FLOOD","IL",0,1670000,0,0,1670000,0
"775",2,"FLASH FLOOD","IN",0,572000,0,0,572000,0
"776",2,"FLASH FLOOD","KS",0,0,1,0,0,1
"777",2,"FLASH FLOOD","KY",0,14330000,6,2,14330000,8
"778",2,"FLASH FLOOD","LA",0,421000,0,0,421000,0
"779",2,"FLASH FLOOD","MI",0,755000,0,0,755000,0
"780",2,"FLASH FLOOD","MO",0,6e+05,2,1,6e+05,3
"781",2,"FLASH FLOOD","MS",0,21581000,0,0,21581000,0
"782",2,"FLASH FLOOD","MT",0,50000,0,0,50000,0
"783",2,"FLASH FLOOD","NC",0,4e+05,0,0,4e+05,0
"784",2,"FLASH FLOOD","NM",0,1e+05,0,0,1e+05,0
"785",2,"FLASH FLOOD","NV",0,35000,0,0,35000,0
"786",2,"FLASH FLOOD","NY",0,5733000,0,0,5733000,0
"787",2,"FLASH FLOOD","OH",0,7614000,1,0,7614000,1
"788",2,"FLASH FLOOD","OK",0,30000,1,0,30000,1
"789",2,"FLASH FLOOD","PA",0,168000,0,0,168000,0
"790",2,"FLASH FLOOD","PR",0,115000,1,0,115000,1
"791",2,"FLASH FLOOD","RI",0,4e+05,0,0,4e+05,0
"792",2,"FLASH FLOOD","SC",0,57000,0,0,57000,0
"793",2,"FLASH FLOOD","TN",7000,406500,0,1,413500,1
"794",2,"FLASH FLOOD","TX",43000,5431000,2,2,5474000,4
"795",2,"FLASH FLOOD","UT",0,50000,0,0,50000,0
"796",2,"FLASH FLOOD","VA",0,1430000,0,0,1430000,0
"797",2,"FLASH FLOOD","WV",0,6352000,4,0,6352000,4
"798",2,"FLOOD","AK",0,1600000,0,0,1600000,0
"799",2,"FLOOD","AL",0,93000,0,0,93000,0
"800",2,"FLOOD","AR",0,15000,0,0,15000,0
"801",2,"FLOOD","AS",0,4e+05,0,0,4e+05,0
"802",2,"FLOOD","AZ",5500000,3015500,0,0,8515500,0
"803",2,"FLOOD","CA",42027000,157570500,21,16,199597500,37
"804",2,"FLOOD","CT",0,41000,0,0,41000,0
"805",2,"FLOOD","FL",1075000,4032000,0,0,5107000,0
"806",2,"FLOOD","GA",14000,657000,0,0,671000,0
"807",2,"FLOOD","IA",0,1821000,0,0,1821000,0
"808",2,"FLOOD","ID",0,45800000,0,1,45800000,1
"809",2,"FLOOD","IL",0,3349000,1,0,3349000,1
"810",2,"FLOOD","IN",0,6240000,1,6,6240000,7
"811",2,"FLOOD","KS",50000,50000,0,0,1e+05,0
"812",2,"FLOOD","KY",10000,22375000,0,0,22385000,0
"813",2,"FLOOD","LA",0,1717000,0,0,1717000,0
"814",2,"FLOOD","MA",0,70000,0,0,70000,0
"815",2,"FLOOD","MD",0,145000,0,0,145000,0
"816",2,"FLOOD","ME",0,1789000,0,0,1789000,0
"817",2,"FLOOD","MI",0,4195000,3,0,4195000,3
"818",2,"FLOOD","MO",0,105000,0,4,105000,4
"819",2,"FLOOD","MS",0,351000,0,0,351000,0
"820",2,"FLOOD","MT",0,793400,0,0,793400,0
"821",2,"FLOOD","ND",0,4e+05,0,0,4e+05,0
"822",2,"FLOOD","NE",0,1387000,0,0,1387000,0
"823",2,"FLOOD","NH",0,7387100,0,0,7387100,0
"824",2,"FLOOD","NM",0,1050000,0,0,1050000,0
"825",2,"FLOOD","NV",0,15000,0,0,15000,0
"826",2,"FLOOD","NY",0,858000,0,0,858000,0
"827",2,"FLOOD","OH",0,17423000,3,2,17423000,5
"828",2,"FLOOD","OR",0,400100000,7,0,400100000,7
"829",2,"FLOOD","PA",0,6003000,0,0,6003000,0
"830",2,"FLOOD","PR",0,20000,0,0,20000,0
"831",2,"FLOOD","RI",0,50000,0,0,50000,0
"832",2,"FLOOD","SC",0,506000,0,0,506000,0
"833",2,"FLOOD","SD",0,10000,0,0,10000,0
